Country,Augusta,Busselton,Busselton Region,Margaret River,Australind - Leschenault,Bunbury,Capel,College Grove - Carey Park,Collie,Dardanup,Davenport,Eaton - Pelican Point,Gelorup - Dalyellup - Stratham,Harvey,Koombana,Waroona,Bridgetown - Boyup Brook,Donnybrook - Balingup,Manjimup,Pemberton,Dawesville - Bouvard,Falcon - Wannanup,Greenfields,Halls Head - Erskine,Mandurah,Mandurah - East,Mandurah - North,Mandurah - South,Pinjarra,City Beach,Claremont (WA),Cottesloe,Floreat,Mosman Park - Peppermint Grove,Nedlands - Dalkeith - Crawley,Swanbourne - Mount Claremont,Kings Park (WA),Mount Hawthorn - Leederville,Mount Lawley - Inglewood,North Perth,Perth City,Subiaco - Shenton Park,Wembley - West Leederville - Glendalough,Bassendean - Eden Hill - Ashfield,Bayswater - Embleton - Bedford,Maylands,Morley,Noranda,Chidlow,Glen Forrest - Darlington,Helena Valley - Koongamia,Malmalling - Reservoir,Mundaring,Swan View - Greenmount - Midvale,Avon Valley National Park,Ballajura,Beechboro,Bullsbrook,Ellenbrook,Gidgegannup,Hazelmere - South Guildford,Lockridge - Kiara,Malaga,Melaleuca - Lexia,Middle Swan - Herne Hill,Midland - Guildford,Stratton - Jane Brook,The Vines,Walyunga National Park,Craigie - Beldon,Currambine - Kinross,Duncraig,Greenwood - Warwick,Heathridge - Connolly,Hillarys,Iluka - Burns Beach,Joondalup - Edgewater,Kingsley,Mullaloo - Kallaroo,Ocean Reef,Padbury,Sorrento - Marmion,Woodvale,Balcatta - Hamersley,Balga - Mirrabooka,Dianella,Herdsman,Innaloo - Doubleview,Karrinyup - Gwelup - Carine,Nollamara - Westminster,Osborne Park Industrial,Scarborough,Stirling - Osborne Park,Trigg - North Beach - Watermans Bay,Tuart Hill - Joondanna,Wembley Downs - Churchlands - Woodlands,Yokine - Coolbinia - Menora,Alexander Heights - Koondoola,Butler - Merriwa - Ridgewood,Carramar,Clarkson,Girrawheen,Madeley - Darch - Landsdale,Marangaroo,Mindarie - Quinns Rocks - Jindalee,Neerabup National Park,Tapping - Ashby - Sinagra,Wanneroo,Yanchep,Armadale - Wungong - Brookdale,Ashendon - Lesley,Camillo - Champion Lakes,Forrestdale - Harrisdale - Piara Waters,Kelmscott,Mount Nasura - Mount Richon - Bedfordale,Roleystone,Seville Grove,Belmont - Ascot - Redcliffe,East Victoria Park - Carlisle,Kewdale Commercial,Perth Airport,Rivervale - Kewdale - Cloverdale,Victoria Park - Lathlain - Burswood,Bentley - Wilson - St James,Canning Vale - West,Canning Vale Commercial,Cannington - Queens Park,Parkwood - Ferndale - Lynwood,Riverton - Shelley - Rossmoyne,Welshpool,Willetton,Beckenham - Kenwick - Langford,Canning Vale - East,Gosnells,Huntingdale - Southern River,Maddington - Orange Grove - Martin,Thornlie,Forrestfield - Wattle Grove,High Wycombe,Kalamunda - Maida Vale - Gooseberry Hill,Lesmurdie - Bickley - Carmel,Byford,Mundijong,Serpentine - Jarrahdale,Como,Manning - Waterford,South Perth - Kensington,Banjup,Beeliar,Bibra Industrial,Bibra Lake,Coogee,Coolbellup,Hamilton Hill,Henderson,Jandakot,Jandakot Airport,North Coogee,South Lake - Cockburn Central,Spearwood,Success - Hammond Park,Wattleup,Yangebup,East Fremantle,Fremantle,Fremantle - South,O'Connor (WA),Anketell - Wandi,Bertram - Wellard (West),Calista,Casuarina - Wellard (East),Hope Valley - Postans,Kwinana Industrial,Parmelia - Orelia,Applecross - Ardross,Bateman,Bicton - Palmyra,Booragoon,Bull Creek,Leeming,Melville,Murdoch - Kardinya,Willagee,Winthrop,Baldivis,Cooloongup,Port Kennedy,Rockingham,Rockingham Lakes,Safety Bay - Shoalwater,Singleton - Golden Bay - Secret Harbour,Waikiki,Warnbro,Esperance,Esperance Region,Carnarvon,Exmouth,Boulder,Kalgoorlie,Kalgoorlie - North,Kalgoorlie Airport,Kambalda - Coolgardie - Norseman,Leinster - Leonora,Trafalgar (WA),Broome,Derby - West Kimberley,Halls Creek,Kununurra,Roebuck,Geraldton,Geraldton - East,Geraldton - North,Geraldton - South,Irwin,Meekatharra,Morawa,Northampton - Mullewa - Greenough,Ashburton (WA),East Pilbara,Karratha,Newman,Port Hedland,Roebourne,South Hedland,Albany,Albany Region,Bayonet Head - Lower King,Denmark,Gnowangerup,Katanning,Kojonup,Little Grove - Elleker,McKail - Willyung,Plantagenet,Stirling Range National Park,Chittering,Cunderdin,Dowerin,Gingin - Dandaragan,Merredin,Moora,Mukinbudin,Northam,Toodyay,York - Beverley,Brookton,Kulin,Murray,Narrogin,Wagin,Migratory - Offshore - Shipping (WA),No Usual Address (WA)
Djibouti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eritrea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,6,6,3,4,0,10,36,5,3,0,0,0,0,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,110,11,0,0,0,17,0,0,3,0,11,3,5,15,0,0,0,8,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,23,3,8,0,0,32,0,0,0,0,10,4,5,0,8,5,4,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopia,0,0,5,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,8,8,3,0,0,0,0,15,3,6,8,17,70,12,8,0,0,0,0,0,0,0,32,32,0,5,0,0,8,0,0,0,4,0,0,0,0,4,3,8,3,0,0,0,0,0,3,0,3,0,16,126,7,0,7,0,68,0,5,19,3,36,9,20,41,15,6,4,34,18,17,4,0,6,14,0,4,0,7,4,0,3,0,10,9,21,0,0,18,11,52,0,0,26,7,0,0,0,43,15,15,8,26,10,4,0,3,0,0,0,0,3,5,8,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,7,4,0,0,5,0,3,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Kenya,12,11,8,7,11,18,3,0,0,5,0,9,10,5,0,4,4,3,4,0,5,0,4,0,4,3,20,3,5,13,19,9,14,16,30,17,0,14,29,10,72,24,67,14,40,45,64,19,8,23,8,0,21,13,0,53,107,0,67,5,0,12,0,0,6,9,0,20,0,4,58,36,24,12,77,46,48,24,22,23,39,19,31,47,68,61,0,46,90,96,0,22,71,10,47,47,50,32,34,55,53,13,211,22,27,0,136,59,9,7,0,3,12,8,8,15,6,28,52,0,0,76,68,144,9,0,59,24,18,0,30,44,37,20,16,16,37,22,9,32,21,3,3,4,33,55,63,15,0,0,0,0,5,4,0,3,0,3,9,11,14,0,3,4,10,11,0,0,3,7,3,0,0,7,28,3,15,25,18,16,17,15,0,3,21,0,15,6,0,11,4,6,12,4,6,4,3,6,3,0,0,3,5,0,9,3,0,7,0,11,0,0,10,0,6,0,0,12,9,10,3,5,0,5,22,8,5,12,3,3,0,4,9,16,0,0,0,0,12,0,4,3,3,0,8,3,0,3,0,0,0,6
Lesotho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madagascar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malawi,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,3,7,7,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,4,0,0,3,0,0,0,4,3,3,0,0,7,4,0,0,0,0,8,4,0,9,12,0,3,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,3,0,0,3,0,3,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mauritius,3,6,0,0,3,11,0,0,3,0,0,9,4,0,4,0,0,0,0,0,6,7,0,6,15,0,3,3,0,3,9,11,3,10,48,5,0,24,28,26,62,11,39,36,73,42,143,43,0,9,0,0,3,3,0,77,65,3,70,0,5,38,0,0,0,17,3,3,0,12,23,15,21,18,9,10,41,15,9,7,6,11,12,47,94,79,0,27,11,72,0,12,30,5,50,14,40,50,25,17,37,55,62,58,27,0,7,54,11,14,0,3,13,8,5,3,0,53,95,0,0,193,56,159,23,0,133,17,41,0,42,65,53,12,37,13,55,19,8,12,16,8,0,0,65,60,47,20,11,0,0,3,6,18,0,3,0,0,13,10,18,0,3,3,17,11,0,3,19,7,0,0,0,3,22,16,16,52,14,12,11,26,0,4,5,5,4,15,0,9,0,7,0,0,0,0,0,0,8,0,0,5,0,0,3,0,0,0,0,5,0,4,0,0,0,0,0,5,0,3,0,0,0,11,6,0,0,0,0,0,0,3,3,0,0,3,0,0,9,0,0,0,6,0,0,0,0,0,0,0,0,3
Mozambique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,3,0,0,4,0,0,0,0,0,0,0,4,3,3,0,4,0,0,0,3,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,4,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,5,4,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Namibia,0,0,0,3,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,4,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,3,0,4,0,0,3,3,4,3,6,3,0,3,0,7,0,4,12,0,0,3,0,0,6,0,0,0,4,0,6,0,10,0,13,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,17,0,0,3,0,0,0,0,6,0,0,0,7,3,0,0,0,0,0,0,3,0,10,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Helena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seychelles,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,3,6,3,0,4,0,0,0,0,7,0,0,3,0,0,0,0,0,3,0,6,9,9,14,9,3,0,0,4,0,0,16,0,3,12,3,12,0,0,9,0,0,0,4,8,3,0,0,0,7,0,4,0,0,13,7,0,0,0,0,0,4,0,19,0,0,0,15,0,0,6,0,8,3,26,3,0,4,10,0,13,0,4,0,0,0,3,3,0,3,7,0,0,5,11,9,7,0,0,8,0,15,11,0,19,17,10,0,14,13,21,16,18,3,23,21,5,11,4,0,0,0,7,6,8,8,8,0,0,5,6,13,0,0,0,0,5,0,6,0,0,0,4,3,0,0,0,0,0,0,0,4,4,0,0,3,0,0,0,3,0,4,0,0,0,7,0,0,0,0,0,0,0,4,0,4,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0
Somalia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,6,17,13,26,12,4,0,0,0,0,0,0,27,18,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,0,13,112,19,0,0,0,47,0,0,5,0,7,4,11,24,4,8,0,20,19,9,0,0,0,8,0,3,0,0,0,4,0,0,0,48,37,0,0,62,5,106,3,0,42,4,0,0,0,38,21,34,14,20,49,4,0,0,0,0,0,0,5,54,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Africa,30,206,72,55,240,178,61,45,48,24,0,151,507,63,81,6,24,30,16,32,82,125,52,290,75,27,257,112,25,157,147,123,151,191,325,194,0,87,154,64,289,213,184,94,162,114,176,311,22,95,40,0,70,63,0,230,177,28,584,17,40,58,0,0,36,60,55,140,0,139,755,633,233,227,434,454,461,358,350,414,175,306,247,102,76,878,0,289,502,131,0,270,184,146,113,434,415,52,591,395,382,31,720,70,914,0,461,572,100,134,0,36,349,55,108,76,75,113,112,0,0,163,120,156,273,0,86,170,269,0,304,94,791,138,374,69,261,173,78,154,168,123,52,20,230,144,230,367,136,0,0,80,63,90,3,99,0,25,160,67,362,0,112,72,109,112,0,10,198,56,18,0,0,65,220,62,131,350,122,266,229,194,41,131,411,104,204,155,0,131,410,155,120,127,55,28,15,106,264,270,0,55,23,0,78,12,9,38,0,75,34,52,193,4,27,34,22,79,46,210,77,56,38,100,128,25,71,60,13,31,17,22,52,46,0,40,14,28,51,46,30,24,62,29,29,12,14,14,54,25,3,81
Swaziland,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanzania,0,5,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,3,15,3,0,3,13,3,19,5,9,3,6,5,10,8,0,0,0,0,3,0,0,10,8,0,7,0,0,0,0,0,0,0,0,3,0,0,5,3,7,0,5,0,3,5,0,0,0,0,0,0,21,4,0,14,10,10,0,7,6,0,6,0,11,9,8,0,0,19,25,0,5,0,4,5,4,8,0,10,0,0,0,0,4,14,5,0,0,16,3,20,5,0,13,12,7,0,8,15,10,24,8,0,17,0,0,6,6,3,5,0,3,0,18,4,3,0,0,0,0,5,0,0,0,0,3,0,0,0,3,0,0,14,0,0,0,0,0,0,0,0,8,0,3,0,0,4,4,9,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,3,0,16,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,4
Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,6,4,3,3,0,0,0,0,3,8,4,6,3,3,8,3,0,0,3,0,0,0,0,0,6,5,0,15,0,0,0,0,0,0,3,0,0,0,0,0,8,3,0,3,4,0,0,0,0,0,3,0,3,46,9,0,3,3,15,0,0,3,0,6,3,9,5,13,6,15,10,5,8,3,0,3,0,3,9,0,3,0,4,0,0,3,0,10,0,0,3,0,6,0,0,3,3,0,0,12,14,5,3,8,3,9,5,8,3,4,0,0,0,10,4,7,3,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,7,5,0,0,0,0,0,0,0,3,4,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
Zambia,0,6,3,0,10,10,6,5,0,0,0,8,15,4,7,0,3,4,3,3,6,0,0,3,4,0,11,0,0,4,7,6,10,23,15,4,0,9,23,9,37,24,58,14,14,18,15,7,0,7,6,0,6,3,0,7,11,0,18,0,0,3,0,0,0,7,0,3,0,6,28,23,21,6,12,15,53,17,16,16,5,4,7,51,29,22,0,20,16,78,0,16,30,6,53,22,48,3,13,20,35,10,37,0,11,0,26,29,6,12,0,5,16,6,0,0,7,11,23,0,0,20,33,56,20,0,27,7,14,0,17,18,28,7,15,4,26,10,3,13,4,12,0,4,15,11,12,20,5,0,0,6,3,21,0,3,0,0,15,6,6,0,3,9,6,12,0,0,9,0,0,0,0,7,13,5,10,23,4,9,16,20,3,8,14,0,9,10,0,9,11,3,4,5,0,0,4,7,21,8,0,3,4,0,3,0,0,3,0,8,0,0,3,0,3,0,0,3,7,5,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,3,0,0,4,3,3,0,3,0,3,0,0,0,3,3,0,8
Zimbabwe,12,54,16,21,104,61,4,20,21,3,0,28,147,21,38,3,17,6,4,14,4,16,21,65,9,6,71,29,11,38,27,24,24,46,89,59,0,26,55,16,86,61,69,24,57,72,58,25,7,28,18,0,39,45,0,47,50,9,177,15,17,23,0,0,30,65,35,33,0,81,177,133,63,103,124,33,165,102,85,86,53,62,70,40,18,74,0,82,96,83,0,72,20,22,29,86,50,39,167,141,113,3,134,12,163,0,138,138,23,56,0,13,57,32,13,15,57,84,63,0,0,97,57,123,59,0,97,56,68,0,102,42,79,56,45,31,56,68,53,93,97,11,9,3,75,55,83,44,32,0,0,23,29,46,0,9,0,0,42,48,50,7,22,19,39,28,0,0,67,20,0,0,0,10,65,12,42,84,29,65,65,93,14,24,89,7,49,34,0,33,47,27,30,53,12,11,6,30,145,100,0,13,20,0,24,19,3,6,0,40,3,11,42,8,18,10,8,46,28,48,60,32,16,48,27,4,17,27,0,3,8,6,3,6,0,12,12,18,13,25,19,9,22,7,18,9,14,10,18,6,0,26
