Country,Alfredton,Ballarat,Ballarat - North,Ballarat - South,Buninyong,Delacombe,Smythes Creek,Wendouree - Miners Rest,Bacchus Marsh Region,Creswick - Clunes,Daylesford,Gordon (Vic.),Avoca,Beaufort,Golden Plains - North,Maryborough (Vic.),Maryborough Region,Bendigo,California Gully - Eaglehawk,East Bendigo - Kennington,Flora Hill - Spring Gully,Kangaroo Flat - Golden Square,Maiden Gully,Strathfieldsaye,White Hills - Ascot,Bendigo Region - South,Castlemaine,Castlemaine Region,Heathcote,Kyneton,Woodend,Bendigo Region - North,Loddon,Bannockburn,Golden Plains - South,Winchelsea,Belmont,Corio - Norlane,Geelong,Geelong West - Hamlyn Heights,Grovedale,Highton,Lara,Leopold,Newcomb - Moolap,Newtown (Vic.),North Geelong - Bell Park,Clifton Springs,Lorne - Anglesea,Ocean Grove - Barwon Heads,Portarlington,Queenscliff,Torquay,Alexandra,Euroa,Kilmore - Broadford,Mansfield (Vic.),Nagambie,Seymour,Seymour Region,Upper Yarra Valley,Yea,Benalla,Benalla Region,Rutherglen,Wangaratta,Wangaratta Region,Beechworth,Bright - Mount Beauty,Chiltern - Indigo Valley,Myrtleford,Towong,West Wodonga,Wodonga,Yackandandah,Drouin,Mount Baw Baw Region,Trafalgar (Vic.),Warragul,Alps - East,Bairnsdale,Bruthen - Omeo,Lake King,Lakes Entrance,Orbost,Paynesville,Foster,French Island,Korumburra,Leongatha,Phillip Island,Wilsons Promontory,Wonthaggi - Inverloch,Churchill,Moe - Newborough,Morwell,Traralgon,Yallourn North - Glengarry,Alps - West,Longford - Loch Sport,Maffra,Rosedale,Sale,Yarram,Brunswick,Brunswick East,Brunswick West,Coburg,Pascoe Vale South,Alphington - Fairfield,Northcote,Thornbury,Ascot Vale,Essendon - Aberfeldie,Flemington,Moonee Ponds,Carlton,Docklands,East Melbourne,Flemington Racecourse,Kensington,Melbourne,North Melbourne,Parkville,South Yarra - West,Southbank,West Melbourne,Albert Park,Elwood,Port Melbourne,Port Melbourne Industrial,South Melbourne,St Kilda,St Kilda East,Armadale,Prahran - Windsor,South Yarra - East,Toorak,Abbotsford,Carlton North - Princes Hill,Collingwood,Fitzroy,Fitzroy North,Richmond (Vic.),Yarra - North,Ashburton (Vic.),Balwyn,Balwyn North,Camberwell,Glen Iris - East,Hawthorn,Hawthorn East,Kew,Kew East,Surrey Hills (West) - Canterbury,Bulleen,Doncaster,Doncaster East,Templestowe,Templestowe Lower,Blackburn,Blackburn South,Box Hill,Box Hill North,Burwood,Burwood East,Surrey Hills (East) - Mont Albert,Beaumaris,Brighton (Vic.),Brighton East,Cheltenham - Highett (West),Hampton,Sandringham - Black Rock,Bentleigh - McKinnon,Bentleigh East,Carnegie,Caulfield - North,Caulfield - South,Elsternwick,Hughesdale,Murrumbeena,Ormond - Glen Huntly,Aspendale Gardens - Waterways,Braeside,Carrum - Patterson Lakes,Chelsea - Bonbeach,Chelsea Heights,Cheltenham - Highett (East),Edithvale - Aspendale,Mentone,Moorabbin - Heatherton,Moorabbin Airport,Mordialloc - Parkdale,Malvern - Glen Iris,Malvern East,Bundoora - East,Greensborough,Heidelberg - Rosanna,Heidelberg West,Ivanhoe,Ivanhoe East - Eaglemont,Montmorency - Briar Hill,Viewbank - Yallambie,Watsonia,Kingsbury,Preston,Reservoir - East,Reservoir - West,Eltham,Hurstbridge,Kinglake,Panton Hill - St Andrews,Plenty - Yarrambat,Research - North Warrandyte,Wattle Glen - Diamond Creek,Bundoora - North,Bundoora - West,Epping,Lalor,Mill Park - North,Mill Park - South,South Morang,Thomastown,Wallan,Whittlesea,Airport West,Essendon Airport,Keilor,Keilor East,Niddrie - Essendon West,Strathmore,Gisborne,Macedon,Riddells Creek,Romsey,Coburg North,Fawkner,Glenroy - Hadfield,Pascoe Vale,Sunbury,Sunbury - South,Broadmeadows,Campbellfield - Coolaroo,Craigieburn - Mickleham,Gladstone Park - Westmeadows,Greenvale - Bulla,Meadow Heights,Melbourne Airport,Roxburgh Park - Somerton,Tullamarine,Bayswater,Boronia - The Basin,Ferntree Gully,Knoxfield - Scoresby,Lysterfield,Rowville - Central,Rowville - North,Rowville - South,Wantirna,Wantirna South,Donvale - Park Orchards,Warrandyte - Wonga Park,Bayswater North,Croydon,Croydon Hills - Warranwood,Ringwood,Ringwood East,Ringwood North,Forest Hill,Mitcham (Vic.),Nunawading,Vermont,Vermont South,Belgrave - Selby,Chirnside Park,Healesville - Yarra Glen,Kilsyth,Lilydale - Coldstream,Monbulk - Silvan,Montrose,Mooroolbark,Mount Dandenong - Olinda,Mount Evelyn,Upwey - Tecoma,Wandin - Seville,Yarra Valley,Beaconsfield - Officer,Bunyip - Garfield,Emerald - Cockatoo,Koo Wee Rup,Pakenham - North,Pakenham - South,Berwick - North,Berwick - South,Doveton,Endeavour Hills,Hallam,Narre Warren,Narre Warren North,Cranbourne,Cranbourne East,Cranbourne North,Cranbourne South,Cranbourne West,Hampton Park - Lynbrook,Lynbrook - Lyndhurst,Narre Warren South,Pearcedale - Tooradin,Clarinda - Oakleigh South,Clayton South,Dandenong,Dandenong North,Dingley Village,Keysborough,Noble Park,Noble Park North,Springvale,Springvale South,Ashwood - Chadstone,Clayton,Glen Waverley - East,Glen Waverley - West,Mount Waverley - North,Mount Waverley - South,Mulgrave,Oakleigh - Huntingdale,Wheelers Hill,Ardeer - Albion,Cairnlea,Deer Park - Derrimut,Delahey,Keilor Downs,Kings Park (Vic.),St Albans - North,St Albans - South,Sunshine,Sunshine North,Sunshine West,Sydenham,Taylors Lakes,Altona,Altona Meadows,Altona North,Newport,Seabrook,Williamstown,Braybrook,Footscray,Maribyrnong,Seddon - Kingsville,West Footscray - Tottenham,Yarraville,Bacchus Marsh,Caroline Springs,Hillside,Melton,Melton South,Melton West,Rockbank - Mount Cottrell,Taylors Hill,Hoppers Crossing - North,Hoppers Crossing - South,Laverton,Point Cook,Tarneit,Truganina,Werribee,Werribee - South,Wyndham Vale,Carrum Downs,Frankston,Frankston North,Frankston South,Langwarrin,Seaford (Vic.),Skye - Sandhurst,Dromana,Flinders,Hastings - Somers,Mornington,Mount Eliza,Mount Martha,Point Nepean,Rosebud - McCrae,Somerville,Ararat,Ararat Region,Horsham,Horsham Region,Nhill Region,St Arnaud,Stawell,West Wimmera,Yarriambiack,Irymple,Merbein,Mildura,Mildura Region,Red Cliffs,Buloke,Gannawarra,Kerang,Robinvale,Swan Hill,Swan Hill Region,Echuca,Kyabram,Lockington - Gunbower,Rochester,Rushworth,Cobram,Moira,Numurkah,Yarrawonga,Mooroopna,Shepparton - North,Shepparton - South,Shepparton Region - East,Shepparton Region - West,Glenelg (Vic.),Hamilton (Vic.),Portland,Southern Grampians,Camperdown,Colac,Colac Region,Corangamite - North,Corangamite - South,Moyne - East,Moyne - West,Otway,Warrnambool - North,Warrnambool - South,Migratory - Offshore - Shipping (Vic.),No Usual Address (Vic.)
Malaysia,17,35,25,36,13,0,0,6,5,4,16,3,9,0,3,9,0,13,4,46,30,31,4,7,7,4,18,12,0,6,4,0,4,0,4,4,47,52,87,55,57,84,17,6,13,34,26,19,4,15,3,5,16,4,4,15,13,4,9,16,0,0,3,0,0,19,5,0,14,0,0,7,12,18,0,6,0,6,8,0,14,3,0,5,7,7,5,0,5,14,10,0,9,40,14,15,46,0,0,0,20,9,51,5,215,100,135,135,38,24,106,89,82,99,145,46,1273,194,77,6,172,1881,527,317,102,551,0,157,61,100,0,160,160,104,68,198,195,184,45,91,43,74,69,188,71,78,453,638,312,217,337,180,418,84,210,203,636,1216,439,389,328,214,433,461,296,253,163,33,114,75,25,52,48,119,150,204,95,74,57,61,77,133,41,0,44,32,15,58,14,52,70,0,53,212,242,54,99,105,117,96,48,51,204,56,207,163,151,72,98,3,0,9,52,20,28,87,69,128,53,129,160,139,48,17,4,10,0,24,72,28,34,16,6,3,4,13,21,133,101,22,36,18,11,60,48,28,20,0,38,37,89,148,195,304,45,442,177,165,376,771,287,30,45,123,69,136,128,75,257,243,142,180,378,11,23,10,20,25,3,7,82,16,7,19,3,9,14,0,17,0,28,32,82,161,46,312,39,86,35,36,26,65,0,15,115,77,117,10,87,116,111,112,30,122,150,49,102,83,322,899,1125,895,404,356,458,263,694,18,56,125,27,46,22,33,55,42,54,67,55,62,26,78,38,47,18,42,156,138,154,20,38,32,13,180,68,45,23,30,3,61,74,103,31,616,174,91,105,35,81,39,71,34,34,36,49,35,4,5,20,31,66,24,14,21,18,8,0,5,0,3,0,3,0,4,3,3,24,3,0,3,0,0,38,12,18,9,7,0,0,3,16,0,4,10,11,41,23,0,14,0,9,12,0,0,3,0,4,3,0,10,4,20,18,0,53
Philippines,23,18,36,59,9,16,4,41,12,17,7,3,3,8,9,17,5,45,12,51,15,79,6,9,13,4,14,8,13,12,5,0,30,3,19,13,30,262,37,45,67,46,198,31,99,12,82,12,17,17,11,3,28,14,8,30,3,19,4,15,0,7,27,0,8,61,8,8,9,4,14,9,50,71,0,33,5,14,37,0,42,20,0,12,25,25,9,0,14,29,33,0,52,26,90,99,124,16,0,19,5,4,75,5,94,12,130,127,29,22,53,44,61,84,38,55,67,49,16,0,45,162,67,25,30,72,0,44,28,29,0,29,110,76,28,65,67,21,13,13,13,25,24,129,16,15,56,31,48,24,54,45,64,18,31,35,82,70,57,56,67,58,77,90,37,53,27,21,34,20,48,28,9,84,93,86,44,27,34,31,30,78,101,0,60,101,81,108,47,56,58,0,54,87,65,72,44,57,136,37,15,19,63,56,56,168,234,133,24,5,3,6,25,4,14,49,64,370,179,216,214,324,134,34,14,24,0,54,248,12,16,17,0,3,11,40,133,209,114,54,132,142,115,603,189,87,171,0,479,70,105,113,192,98,45,161,69,73,123,122,17,3,69,147,35,73,74,21,94,48,72,72,74,10,38,13,45,50,4,22,99,13,19,30,4,28,14,12,27,15,42,184,97,245,153,256,166,224,15,248,92,294,19,124,700,331,345,12,255,199,288,213,22,221,379,116,227,107,118,205,88,83,59,82,131,134,65,134,489,1256,473,166,489,404,537,142,187,342,350,194,105,426,133,84,70,42,297,104,117,73,116,71,48,1605,234,113,176,109,14,492,442,474,156,667,974,430,458,89,356,253,127,130,49,53,84,162,15,8,52,76,19,17,28,42,22,39,14,42,4,33,12,18,6,22,7,6,120,3,14,26,26,12,20,83,16,21,91,3,6,21,20,3,38,9,17,74,79,11,42,23,10,48,7,5,24,4,6,11,0,6,14,38,41,0,34
Singapore,0,5,3,15,0,0,0,15,0,6,3,0,0,0,4,0,0,6,4,8,0,11,3,3,4,0,3,7,3,0,3,0,3,0,0,0,15,56,23,11,37,37,9,3,3,13,10,9,6,9,8,5,4,6,0,8,3,0,4,0,0,0,3,0,0,4,0,0,3,3,0,0,7,3,0,4,0,0,6,0,0,0,0,8,3,0,0,0,0,5,3,0,6,21,3,15,15,0,0,3,3,5,10,0,74,36,32,40,11,11,31,24,33,37,46,34,559,48,32,0,49,593,192,108,37,215,0,66,25,26,0,53,60,37,34,73,102,78,19,25,16,25,13,54,8,27,142,159,98,68,101,60,131,24,59,46,161,290,84,108,80,42,95,79,72,47,37,31,61,41,19,40,32,60,65,55,42,40,21,17,19,44,41,0,17,17,21,31,20,13,24,0,33,90,132,15,12,48,31,34,15,21,50,9,76,70,31,17,41,3,0,0,12,3,21,41,15,49,9,25,26,108,8,25,3,7,0,9,18,3,4,40,0,3,0,13,9,24,40,25,27,16,22,120,34,17,10,3,34,17,32,49,84,84,29,96,58,60,104,246,88,25,21,39,32,26,42,24,72,58,29,44,121,7,18,9,5,18,3,0,35,6,0,8,0,4,14,0,15,0,12,22,56,108,22,62,19,83,10,13,29,17,0,15,33,51,127,5,9,32,36,55,5,52,34,12,32,11,84,351,263,188,116,135,99,74,136,0,21,42,13,16,14,0,5,7,0,10,20,41,12,31,14,28,17,12,51,42,29,13,15,24,14,74,19,14,25,19,3,46,25,48,23,357,169,65,49,20,66,23,25,17,15,24,11,7,3,4,3,12,22,3,13,8,12,0,5,3,0,6,0,3,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,12,6,0,3,0,0,0,3,0,3,0,0,7,0,0,0,5,4,0,21
Timor-Leste,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,5,0,4,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,4,0,0,0,0,0,4,0,0,0,4,5,0,0,0,0,0,0,3,0,0,3,3,0,3,0,6,3,9,3,71,0,5,3,0,0,27,7,14,0,0,3,0,0,0,5,0,0,0,3,0,0,3,3,0,0,6,10,3,421,0,3,6,19,3,3,5,0,11,3,7,8,4,14,12,7,3,0,7,4,6,3,0,0,0,0,0,0,0,4,3,3,0,0,3,0,0,0,42,0,15,4,13,0,6,3,4,0,3,0,4,8,3,0,3,0,0,0,15,3,8,15,20,6,0,0,0,0,10,0,0,15,5,99,45,47,6,22,104,3,0,0,0,0,13,0,3,0,0,0,0,0,0,20,0,3,0,16,13,52,10,0,42,0,85,4,0,0,4,7,0,17,4,21,17,14,3,0,0,3,0,0,5,0,0,0,3,10,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,20,11,31,3,152,95,193,21,11,7,8,0,11,110,77,106,3,80,28,70,46,3,149,90,23,20,47,7,3,9,24,0,10,23,7,4,8,96,129,299,25,142,39,41,13,44,19,42,47,3,12,4,4,0,0,18,37,32,4,8,5,3,166,55,12,0,3,0,197,25,10,0,55,26,18,8,0,7,9,0,0,0,3,0,3,3,0,0,0,3,3,3,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5
China,67,81,76,156,16,15,0,66,7,3,20,3,0,0,0,5,7,35,9,88,42,35,3,17,4,9,9,7,3,18,12,0,6,0,3,9,88,82,106,122,105,238,29,39,24,76,107,20,3,35,7,3,24,24,7,55,35,0,68,0,0,6,34,0,0,30,3,6,12,0,3,3,34,37,4,22,4,7,56,0,20,0,0,28,7,9,3,0,16,10,18,0,27,163,36,38,79,0,0,0,15,10,42,3,546,156,303,448,68,162,287,268,297,358,418,199,1873,575,101,4,442,3624,1316,457,136,1172,0,372,117,193,0,287,341,271,279,353,442,400,87,137,179,331,173,549,66,296,1844,1957,722,516,913,538,1228,289,694,829,2707,3606,1269,977,1063,643,3120,1958,1580,1323,576,109,346,276,116,235,93,818,699,1045,562,328,152,501,449,870,242,0,130,164,50,400,87,236,264,0,223,566,1049,586,188,369,453,390,144,112,420,172,1111,1256,916,711,100,3,4,11,51,19,22,369,415,345,230,245,261,156,275,11,7,88,0,61,359,83,58,31,5,6,15,148,92,387,370,14,55,102,50,137,108,68,37,0,99,43,360,330,335,470,49,392,189,199,691,976,664,125,127,347,157,655,400,131,777,809,746,415,811,55,44,24,14,70,21,18,165,21,12,24,3,27,17,3,29,11,29,74,169,313,144,676,149,276,108,109,60,114,31,37,362,290,210,3,320,804,858,362,57,516,595,110,1072,294,1388,3213,2555,2781,1464,1345,955,1319,1341,161,129,520,69,102,137,243,363,162,172,315,98,176,175,331,149,140,91,76,661,701,601,109,214,160,18,406,69,59,56,33,14,149,160,243,97,1655,294,262,183,92,97,88,206,144,111,47,71,65,22,7,19,67,150,32,25,25,18,11,0,27,0,11,0,21,3,13,9,0,85,7,6,3,0,0,89,20,13,16,7,0,8,0,0,0,10,12,14,68,72,0,20,0,41,12,0,7,60,0,3,8,3,10,4,59,67,0,183
Mongolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,6,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,6,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,10,12,22,8,6,0,0,7,0,3,3,0,0,0,0,0,0,9,0,3,3,3,0,0,0,4,7,14,0,5,6,3,0,6,3,0,13,9,8,14,25,10,5,0,4,11,7,7,0,13,0,4,14,0,3,4,9,0,3,0,0,0,4,0,3,3,0,0,7,0,0,0,0,3,0,3,4,3,5,0,3,3,0,0,3,3,0,0,5,3,15,0,9,3,3,0,34,3,0,0,4,0,8,0,66,31,38,49,11,13,54,36,19,39,33,22,87,42,25,0,42,176,73,21,34,118,0,40,45,41,0,40,68,66,41,62,86,42,9,24,11,42,23,84,32,18,43,53,38,35,75,28,78,20,26,8,45,46,16,18,49,22,39,30,34,24,21,32,104,63,35,50,38,114,57,70,37,84,67,34,37,60,14,0,21,12,10,57,14,31,30,0,33,45,55,13,22,39,25,35,20,17,36,4,25,55,38,13,32,7,0,4,3,8,3,8,3,20,15,19,12,21,11,4,0,11,0,0,29,14,8,3,3,5,3,6,4,15,26,6,13,0,3,3,10,3,0,0,3,3,7,20,18,10,4,11,4,12,11,23,29,0,8,12,5,20,12,12,12,30,29,21,24,13,3,17,9,9,0,3,9,11,8,8,5,7,3,0,5,0,4,12,15,18,14,20,0,4,4,3,4,0,0,0,10,0,5,3,31,26,8,7,4,11,26,3,19,10,51,64,40,31,54,53,23,96,33,15,7,6,0,3,11,17,7,0,3,10,5,4,15,22,8,19,3,13,18,24,19,7,10,29,5,15,15,0,4,3,0,17,14,13,7,48,12,21,15,9,8,7,15,7,13,12,11,0,0,3,8,8,16,8,8,13,3,0,0,10,0,3,0,0,0,3,0,0,10,0,3,4,3,0,0,3,7,3,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,5,0,0,0,0,3,10,9,0,18
North Korea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Korea,7,5,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,10,15,0,11,20,3,0,9,14,3,5,3,0,0,0,0,0,5,7,8,0,3,0,0,3,3,0,0,0,0,0,5,0,0,0,3,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,4,3,0,0,3,0,3,3,0,0,0,5,4,4,0,55,11,33,38,8,11,14,12,18,59,38,11,189,102,18,0,36,634,208,52,19,185,0,26,28,9,0,35,68,47,31,33,53,28,13,23,19,17,9,33,10,16,99,116,65,42,80,79,89,32,52,65,215,219,49,62,108,42,144,159,69,69,65,13,36,25,4,20,12,142,116,167,55,15,37,72,52,75,14,0,13,0,3,37,5,13,26,0,24,53,110,13,18,45,41,36,9,6,38,14,15,16,32,35,16,0,0,3,7,0,7,20,0,15,12,9,23,33,0,4,0,0,0,3,27,0,5,0,0,0,0,6,0,39,52,3,3,7,0,6,8,3,5,0,3,0,13,20,44,30,0,42,7,14,25,43,34,3,10,26,10,26,36,16,50,38,54,23,42,5,0,3,3,3,9,3,5,0,3,4,0,4,5,0,3,0,4,4,25,22,5,22,6,13,0,9,0,6,0,3,7,3,4,0,29,67,9,21,6,31,26,0,24,17,200,260,323,340,222,229,44,197,110,7,3,18,0,3,7,9,10,20,0,22,11,15,11,34,9,11,13,7,28,35,30,4,14,9,0,63,12,3,13,4,0,16,15,16,13,226,19,51,29,0,9,3,12,6,3,4,11,3,0,0,3,5,9,3,3,4,3,6,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,10,0,3,0,0,0,3,0,0,0,3,5,7,0,0,0,3,0,0,0,10,0,0,0,3,0,3,19,21,0,19
Bangladesh,3,6,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,10,12,21,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,10,0,0,0,0,3,0,4,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,41,0,3,24,0,0,0,0,0,3,0,54,11,52,43,6,23,5,40,4,16,4,4,22,0,3,0,0,10,9,3,6,8,0,0,6,0,0,3,10,4,0,4,7,0,3,0,0,4,0,3,0,0,3,3,9,5,59,20,14,0,0,5,7,13,5,0,7,0,30,9,19,10,5,0,0,5,0,3,0,4,16,19,9,0,3,4,6,22,15,0,0,0,0,13,0,3,0,0,5,15,19,3,3,5,20,3,3,3,10,4,39,72,55,43,3,0,0,0,0,0,0,14,9,29,11,12,0,36,15,0,0,9,0,3,4,0,9,0,0,0,0,23,169,41,29,0,0,12,17,38,4,5,12,0,42,3,0,6,6,7,8,6,6,13,3,13,3,0,8,6,0,13,5,3,4,7,4,17,3,0,0,0,0,4,0,0,0,3,0,3,0,0,0,0,0,0,11,36,17,23,12,27,12,28,0,13,0,18,0,3,34,13,19,0,23,109,86,23,4,14,170,6,50,3,23,197,30,29,7,31,45,58,14,80,21,42,15,12,20,43,24,83,16,34,12,5,20,19,15,16,12,3,35,275,21,46,138,24,0,49,16,10,8,23,0,23,62,90,29,78,119,105,106,25,54,5,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,5,4,0,0,0,13,0,0,0,0,0,0,23,0,0,3,0,0,0,0,0,0,0,0,14,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,5
Bhutan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,34,3,0,0,64,32,5,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
