Country,Alfredton,Ballarat,Ballarat - North,Ballarat - South,Buninyong,Delacombe,Smythes Creek,Wendouree - Miners Rest,Bacchus Marsh Region,Creswick - Clunes,Daylesford,Gordon (Vic.),Avoca,Beaufort,Golden Plains - North,Maryborough (Vic.),Maryborough Region,Bendigo,California Gully - Eaglehawk,East Bendigo - Kennington,Flora Hill - Spring Gully,Kangaroo Flat - Golden Square,Maiden Gully,Strathfieldsaye,White Hills - Ascot,Bendigo Region - South,Castlemaine,Castlemaine Region,Heathcote,Kyneton,Woodend,Bendigo Region - North,Loddon,Bannockburn,Golden Plains - South,Winchelsea,Belmont,Corio - Norlane,Geelong,Geelong West - Hamlyn Heights,Grovedale,Highton,Lara,Leopold,Newcomb - Moolap,Newtown (Vic.),North Geelong - Bell Park,Clifton Springs,Lorne - Anglesea,Ocean Grove - Barwon Heads,Portarlington,Point Lonsdale - Queenscliff,Torquay,Alexandra,Euroa,Kilmore - Broadford,Mansfield (Vic.),Nagambie,Seymour,Seymour Region,Upper Yarra Valley,Yea,Benalla,Benalla Region,Rutherglen,Wangaratta,Wangaratta Region,Beechworth,Bright - Mount Beauty,Chiltern - Indigo Valley,Myrtleford,Towong,West Wodonga,Wodonga,Yackandandah,Drouin,Mount Baw Baw Region,Trafalgar (Vic.),Warragul,Alps - East,Bairnsdale,Bruthen - Omeo,Lake King,Lakes Entrance,Orbost,Paynesville,Foster,French Island,Korumburra,Leongatha,Phillip Island,Wilsons Promontory,Wonthaggi - Inverloch,Churchill,Moe - Newborough,Morwell,Traralgon,Yallourn North - Glengarry,Alps - West,Longford - Loch Sport,Maffra,Rosedale,Sale,Yarram,Brunswick,Brunswick East,Brunswick West,Coburg,Pascoe Vale South,Alphington - Fairfield,Northcote,Thornbury,Ascot Vale,Essendon - Aberfeldie,Flemington,Moonee Ponds,Carlton,Docklands,East Melbourne,Flemington Racecourse,Kensington (Vic.),Melbourne,North Melbourne,Parkville,South Yarra - West,Southbank,West Melbourne,Albert Park,Elwood,Port Melbourne,Port Melbourne Industrial,South Melbourne,St Kilda,St Kilda East,Armadale,Prahran - Windsor,South Yarra - East,Toorak,Abbotsford,Carlton North - Princes Hill,Collingwood,Fitzroy,Fitzroy North,Richmond (Vic.),Yarra - North,Ashburton (Vic.),Balwyn,Balwyn North,Camberwell,Glen Iris - East,Hawthorn,Hawthorn East,Kew,Kew East,Surrey Hills (West) - Canterbury,Bulleen,Doncaster,Templestowe,Templestowe Lower,Doncaster East (North),Doncaster East (South),Blackburn,Blackburn South,Box Hill,Box Hill North,Burwood,Burwood East,Surrey Hills (East) - Mont Albert,Beaumaris,Brighton (Vic.),Brighton East,Cheltenham - Highett (West),Hampton,Sandringham - Black Rock,Bentleigh - McKinnon,Carnegie,Caulfield - North,Caulfield - South,Elsternwick,Hughesdale,Murrumbeena,Ormond - Glen Huntly,Bentleigh East (North),Bentleigh East (South),Aspendale Gardens - Waterways,Braeside,Carrum - Patterson Lakes,Chelsea - Bonbeach,Chelsea Heights,Cheltenham - Highett (East),Edithvale - Aspendale,Mentone,Moorabbin - Heatherton,Moorabbin Airport,Mordialloc - Parkdale,Malvern - Glen Iris,Malvern East,Bundoora - East,Greensborough,Heidelberg - Rosanna,Heidelberg West,Ivanhoe,Ivanhoe East - Eaglemont,Montmorency - Briar Hill,Viewbank - Yallambie,Watsonia,Kingsbury,Reservoir - East,Reservoir - West,Preston - East,Preston - West,Eltham,Hurstbridge,Kinglake,Panton Hill - St Andrews,Plenty - Yarrambat,Research - North Warrandyte,Wattle Glen - Diamond Creek,Bundoora - North,Bundoora - West,Lalor,Mill Park - North,Mill Park - South,Thomastown,Wallan,Whittlesea,Doreen,Epping - East,Epping - South,Epping - West,Mernda,South Morang (North),South Morang (South),Wollert,Airport West,Essendon Airport,Keilor,Keilor East,Niddrie - Essendon West,Strathmore,Gisborne,Macedon,Riddells Creek,Romsey,Coburg North,Fawkner,Pascoe Vale,Glenroy,Gowanbrae,Hadfield,Sunbury,Sunbury - South,Broadmeadows,Campbellfield - Coolaroo,Gladstone Park - Westmeadows,Greenvale - Bulla,Meadow Heights,Melbourne Airport,Roxburgh Park - Somerton,Tullamarine,Craigieburn - Central,Craigieburn - North,Craigieburn - South,Craigieburn - West,Mickleham - Yuroke,Bayswater,Knoxfield - Scoresby,Lysterfield,Rowville - Central,Rowville - North,Rowville - South,Wantirna,Wantirna South,Boronia,Ferntree Gully (North),Ferntree Gully (South) - Upper Ferntree Gully,The Basin,Donvale - Park Orchards,Warrandyte - Wonga Park,Bayswater North,Croydon Hills - Warranwood,Ringwood,Ringwood East,Ringwood North,Croydon - East,Croydon - West,Croydon South,Forest Hill,Mitcham (Vic.),Nunawading,Vermont,Vermont South,Belgrave - Selby,Chirnside Park,Healesville - Yarra Glen,Kilsyth,Lilydale - Coldstream,Monbulk - Silvan,Montrose,Mooroolbark,Mount Dandenong - Olinda,Mount Evelyn,Upwey - Tecoma,Wandin - Seville,Yarra Valley,Beaconsfield - Officer,Bunyip - Garfield,Emerald - Cockatoo,Koo Wee Rup,Pakenham - North,Pakenham - South,Berwick - North,Berwick - South,Doveton,Hallam,Narre Warren North,Endeavour Hills - North,Endeavour Hills - South,Narre Warren - North East,Narre Warren - South West,Cranbourne,Cranbourne East,Cranbourne North,Cranbourne South,Cranbourne West,Hampton Park - Lynbrook,Lynbrook - Lyndhurst,Pearcedale - Tooradin,Narre Warren South (East),Narre Warren South (West),Clarinda - Oakleigh South,Clayton South,Dandenong,Dandenong North,Dingley Village,Keysborough,Noble Park North,Springvale,Springvale South,Noble Park - East,Noble Park - West,Ashwood - Chadstone,Clayton,Glen Waverley - East,Glen Waverley - West,Mount Waverley - North,Mount Waverley - South,Mulgrave,Oakleigh - Huntingdale,Wheelers Hill,Ardeer - Albion,Cairnlea,Deer Park - Derrimut,Delahey,Keilor Downs,Kings Park (Vic.),St Albans - North,St Albans - South,Sunshine,Sunshine North,Sunshine West,Sydenham,Taylors Lakes,Altona,Altona Meadows,Altona North,Newport,Seabrook,Williamstown,Braybrook,Footscray,Maribyrnong,Seddon - Kingsville,West Footscray - Tottenham,Yarraville,Bacchus Marsh,Hillside,Melton,Melton South,Melton West,Rockbank - Mount Cottrell,Taylors Hill,Burnside,Burnside Heights,Caroline Springs,Hoppers Crossing - North,Hoppers Crossing - South,Laverton,Tarneit,Truganina,Werribee - South,Wyndham Vale,Point Cook - East,Point Cook - North,Point Cook - South,Werribee - East,Werribee - West,Carrum Downs,Frankston,Frankston North,Frankston South,Langwarrin,Seaford (Vic.),Skye - Sandhurst,Dromana,Flinders,Hastings - Somers,Mornington,Mount Eliza,Mount Martha,Point Nepean,Rosebud - McCrae,Somerville,Ararat,Ararat Region,Horsham,Horsham Region,Nhill Region,St Arnaud,Stawell,West Wimmera,Yarriambiack,Irymple,Merbein,Mildura Region,Red Cliffs,Mildura - North,Mildura - South,Buloke,Gannawarra,Kerang,Robinvale,Swan Hill,Swan Hill Region,Echuca,Kyabram,Lockington - Gunbower,Rochester,Rushworth,Cobram,Moira,Numurkah,Yarrawonga,Mooroopna,Shepparton - North,Shepparton - South,Shepparton Region - East,Shepparton Region - West,Glenelg (Vic.),Hamilton (Vic.),Portland,Southern Grampians,Camperdown,Colac,Colac Region,Corangamite - North,Corangamite - South,Otway,Moyne - East,Moyne - West,Warrnambool - North,Warrnambool - South,Migratory - Offshore - Shipping (Vic.),No Usual Address (Vic.)
Indonesia,8,7,10,12,3,0,0,0,4,0,3,0,0,0,0,5,0,7,4,8,14,14,0,0,5,3,4,6,0,10,6,5,0,0,0,5,20,29,14,22,37,27,13,6,13,7,18,3,0,17,5,3,12,5,4,7,5,3,0,0,3,0,3,0,3,4,3,0,3,0,0,0,6,3,0,0,6,0,9,0,9,4,0,9,0,0,0,0,0,0,7,0,11,6,3,11,17,0,0,3,8,3,3,0,200,50,109,118,10,10,27,28,56,38,66,24,582,132,13,0,35,1671,190,49,31,572,0,84,22,27,0,142,107,31,22,66,223,48,36,27,26,27,10,111,17,14,106,105,80,39,180,68,88,38,39,43,98,52,44,68,103,92,47,153,91,146,115,28,5,26,21,6,15,16,51,93,72,36,26,59,49,64,45,30,31,0,13,14,5,46,10,16,13,0,13,65,148,32,22,25,49,28,7,19,34,11,71,59,43,39,24,27,0,5,3,7,6,6,17,9,68,36,26,36,13,0,23,28,20,31,37,21,28,8,3,0,0,38,8,8,3,0,0,0,33,24,78,47,4,3,8,23,6,31,16,10,19,0,33,11,12,9,16,27,24,43,112,11,53,27,33,56,103,58,43,38,0,26,0,15,21,60,45,14,31,14,9,50,92,72,49,51,9,27,16,15,13,3,6,31,6,8,7,5,12,12,7,10,3,33,54,38,89,39,51,14,52,60,47,45,25,49,59,3,38,86,38,6,23,78,31,101,82,89,17,92,46,134,60,39,92,151,605,156,176,86,136,164,157,103,14,26,108,9,4,25,31,23,21,22,53,26,17,27,63,65,24,17,17,103,135,56,11,35,21,10,33,24,33,22,3,72,12,18,79,52,65,152,158,152,14,48,86,331,289,44,30,31,37,37,9,5,22,20,3,6,16,22,12,9,16,11,14,4,3,0,3,0,0,3,0,0,0,0,0,0,11,3,0,0,0,0,31,8,4,4,0,0,0,0,0,0,7,6,6,21,0,3,4,0,6,0,0,7,0,0,5,8,0,5,14,13,0,10
Malaysia,43,28,45,37,12,0,0,11,0,11,19,3,4,6,5,3,0,27,7,25,33,34,3,10,16,6,14,11,4,7,3,0,4,3,6,4,34,49,57,45,67,98,18,3,24,30,25,23,8,42,4,3,14,10,3,31,15,4,9,13,0,4,8,0,4,31,11,4,14,0,4,4,12,24,0,11,5,3,18,0,17,13,0,7,5,8,4,0,9,15,21,0,23,15,13,16,44,3,0,5,11,15,59,0,211,109,98,124,38,41,118,81,117,118,159,75,1222,282,72,0,168,3117,656,271,71,775,0,171,51,120,0,169,225,92,68,166,358,166,147,71,77,97,64,228,55,98,460,696,345,246,436,258,454,97,245,246,837,451,405,735,790,452,243,736,613,373,279,221,30,129,86,35,61,56,161,207,140,96,56,88,105,154,109,82,45,0,37,41,21,105,19,46,77,0,55,210,291,70,129,130,132,109,72,67,221,59,171,174,88,152,86,101,3,3,8,57,15,38,148,58,56,128,157,63,23,4,49,43,49,83,116,65,57,55,13,0,10,112,38,23,18,3,6,7,60,13,115,133,7,19,25,49,40,18,43,32,24,0,30,34,13,30,43,59,3,165,529,62,426,199,149,439,796,189,126,169,6,391,30,80,90,233,187,108,144,110,23,300,291,235,254,459,12,29,23,25,18,8,12,126,12,12,16,3,16,44,7,23,0,41,71,72,224,53,30,38,95,212,60,76,33,129,104,0,69,115,81,5,68,60,74,139,145,159,28,270,70,398,107,107,186,404,893,1200,1023,533,413,530,262,737,43,58,189,23,38,50,66,61,79,93,100,52,58,38,83,56,82,30,52,241,218,198,48,59,54,21,89,42,47,39,5,80,20,63,125,58,144,122,222,217,26,123,211,335,457,123,43,39,58,43,43,41,41,57,3,4,28,32,54,18,10,27,10,3,0,11,0,3,12,7,0,0,20,0,9,14,123,67,8,0,0,82,67,20,10,3,0,3,4,48,15,6,9,27,86,78,3,17,4,13,14,0,3,5,6,0,0,8,5,7,21,23,0,42
Philippines,50,34,56,105,10,34,3,123,10,14,19,8,0,11,11,34,25,72,27,42,23,119,5,11,48,16,27,11,25,40,26,8,66,8,13,13,43,282,61,58,134,67,230,69,100,30,128,27,14,32,11,3,27,18,24,49,3,26,55,21,0,5,28,0,8,85,14,13,12,7,37,17,66,159,6,53,15,9,46,0,90,24,0,25,15,19,10,0,23,45,32,0,45,38,97,126,137,17,0,21,37,37,102,12,93,42,84,110,48,30,64,56,101,106,51,71,119,99,17,0,66,335,177,57,42,210,0,64,36,48,0,53,149,103,61,122,120,30,47,16,38,33,21,148,21,21,72,60,59,36,92,96,76,17,33,50,118,60,66,37,64,97,62,145,112,91,87,41,12,51,55,48,23,27,81,100,75,76,72,44,57,116,56,72,106,0,70,126,76,149,49,78,103,0,81,115,70,89,64,85,142,27,13,26,76,70,94,277,177,158,60,30,6,3,6,26,13,25,83,70,251,253,213,169,79,13,109,144,143,195,243,157,127,154,50,0,51,253,19,24,19,0,0,17,78,156,211,265,19,30,76,202,215,123,220,144,166,0,454,75,83,264,309,296,40,184,180,43,182,55,78,121,114,150,116,97,10,29,13,72,45,97,95,34,108,61,35,92,79,79,63,73,12,54,20,39,85,4,16,118,15,18,40,6,27,67,28,23,14,152,320,129,262,204,203,17,103,155,99,229,280,774,416,24,305,774,352,10,89,249,263,223,465,254,44,376,142,247,134,238,232,107,223,113,103,62,104,160,151,93,156,506,1485,436,168,486,468,525,192,175,412,476,210,115,405,104,89,86,57,341,235,164,85,161,83,52,585,201,490,254,19,612,342,328,1081,476,522,314,1362,970,131,570,172,531,339,388,124,357,154,140,62,80,103,185,20,8,96,73,19,20,33,68,74,59,8,96,9,39,15,46,3,18,19,17,3,11,107,62,29,27,19,38,69,16,73,87,9,12,22,30,11,72,28,55,152,125,7,53,38,18,61,24,13,52,8,20,35,6,12,59,72,46,0,42
Singapore,19,7,3,10,6,0,0,9,0,0,11,0,0,0,3,0,0,10,3,6,7,6,4,0,5,0,0,4,0,6,4,0,0,0,9,0,17,40,17,23,29,47,26,4,4,7,17,10,0,21,4,0,8,10,7,4,7,4,0,0,0,0,3,0,0,5,5,0,5,3,0,0,6,3,0,3,0,0,10,0,0,4,0,10,0,3,0,0,0,0,3,0,5,0,0,4,14,4,0,5,3,0,18,0,65,36,36,40,12,16,64,41,37,45,36,31,446,81,40,0,63,730,207,96,43,257,0,65,27,35,0,67,79,48,30,75,147,72,48,34,41,19,22,82,15,29,124,159,112,68,126,83,153,26,81,44,189,102,109,166,170,114,62,92,121,78,54,61,31,76,44,24,59,36,112,84,66,49,25,28,27,30,53,32,41,0,12,7,15,44,20,15,30,0,27,97,112,14,29,47,35,46,11,29,48,17,45,44,26,43,24,45,0,0,5,8,4,20,35,28,23,36,22,9,37,4,26,7,18,23,82,42,15,33,22,0,5,36,10,4,20,0,0,6,32,22,42,22,0,0,3,30,6,17,27,37,15,0,28,7,17,47,48,64,9,41,136,26,76,49,50,118,242,62,48,70,5,99,22,20,39,51,59,25,12,33,3,66,65,59,55,153,10,25,12,5,11,4,6,35,9,3,11,0,5,34,0,13,0,24,49,72,102,16,12,28,26,37,34,48,4,74,43,3,24,35,57,4,60,58,17,25,30,50,13,85,9,48,16,23,25,102,460,300,232,131,167,98,92,152,3,11,38,16,16,17,9,8,4,17,20,32,31,19,34,20,39,11,26,59,57,46,23,20,28,18,37,11,32,16,0,55,10,19,63,34,50,64,203,102,27,106,108,169,173,19,20,22,33,15,13,22,11,14,6,9,9,8,31,12,20,11,6,0,3,0,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,3,0,3,3,0,14,7,0,0,0,3,0,0,0,4,0,0,6,0,6,4,8,3,0,18
Timor-Leste,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,3,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,3,3,3,6,8,0,12,13,46,0,5,3,0,0,24,8,12,0,0,5,0,3,0,5,0,0,0,0,0,0,4,0,11,0,9,6,4,336,3,0,8,21,4,5,0,3,9,3,3,12,5,12,9,11,4,3,0,5,4,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,37,0,11,0,9,0,3,5,3,0,7,4,4,11,8,0,4,0,0,0,15,5,14,15,10,9,3,0,0,0,0,4,0,0,14,4,41,46,14,83,3,0,12,23,44,32,9,10,10,8,0,0,0,12,0,4,0,0,0,0,3,0,0,14,5,3,3,0,7,14,7,9,44,0,51,0,8,26,32,17,4,0,9,0,14,10,26,12,11,0,0,0,0,7,0,0,0,6,8,0,0,0,0,0,3,0,4,4,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,4,12,22,38,6,85,19,86,60,100,98,10,13,24,0,17,111,66,5,49,56,73,26,76,45,0,149,20,22,27,21,73,4,3,7,12,0,10,21,6,3,7,109,152,263,17,134,39,31,12,24,20,35,45,3,3,0,4,0,3,28,49,36,6,11,8,6,64,12,13,8,0,199,60,72,71,21,13,7,25,24,0,17,22,21,13,4,0,8,7,0,0,10,0,5,4,0,4,0,4,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
China,141,106,75,265,86,36,0,93,7,0,30,0,4,4,6,20,8,59,14,112,43,72,7,34,34,15,108,7,6,89,16,0,3,7,0,9,133,135,154,191,250,379,96,51,40,119,145,23,4,72,9,6,38,15,6,107,76,21,113,5,0,9,32,0,0,45,0,10,45,0,7,3,47,65,8,31,9,8,107,0,47,17,0,32,4,12,13,0,14,21,40,0,64,70,57,59,116,0,0,0,20,49,64,0,700,270,295,512,102,194,303,241,313,478,538,278,4757,2035,109,7,473,11040,2879,649,205,2891,0,683,144,222,0,479,615,254,246,450,1536,637,328,115,289,319,162,725,112,452,2520,2867,1376,883,1175,930,1822,364,1291,1060,4137,1848,1309,2630,2501,2043,1052,4852,2879,2535,1709,809,167,732,484,188,302,208,1503,1898,954,532,228,641,555,1091,790,441,357,18,216,162,65,781,119,378,404,0,393,639,1855,855,343,469,460,501,232,198,772,224,1362,1209,805,864,419,265,5,0,15,125,33,60,849,650,352,452,357,389,37,12,65,161,226,158,172,125,130,119,94,0,68,439,105,98,47,6,10,14,238,112,468,406,49,35,57,79,123,48,100,117,37,0,142,65,23,53,79,96,13,676,1075,136,774,341,370,1241,1838,635,301,321,14,972,221,199,334,1179,787,305,293,339,120,1258,1357,1087,927,1564,49,129,25,45,94,30,32,304,37,20,41,21,28,80,7,25,13,63,211,461,671,164,168,172,347,516,233,263,155,265,212,34,103,414,407,12,225,171,441,1154,908,476,173,1303,145,1296,340,367,430,2183,6024,3749,3766,2164,2204,1466,1801,2257,179,196,600,68,113,146,226,365,231,174,397,158,178,186,330,191,154,204,77,792,749,821,111,196,157,40,116,94,86,64,29,200,30,96,328,237,355,575,478,770,104,146,1011,1419,1163,182,74,137,331,195,144,51,116,139,9,9,28,74,220,57,22,60,38,66,0,44,0,8,0,46,3,14,13,12,32,11,135,89,6,0,4,90,41,14,29,14,0,5,3,10,0,21,12,42,123,183,7,39,3,50,11,0,0,74,0,4,4,18,5,34,180,169,0,235
Mongolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,11,0,0,0,4,15,17,9,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,10,18,22,4,9,0,0,13,0,0,0,0,0,5,0,0,0,10,0,3,7,0,0,0,7,0,8,14,0,0,3,5,0,3,5,0,11,7,18,11,16,28,10,9,3,4,10,9,4,21,6,4,25,0,0,17,12,0,8,0,0,0,4,0,0,7,4,6,3,0,0,0,5,3,0,11,3,3,5,0,0,0,0,5,0,0,5,3,4,6,10,0,11,0,3,0,20,0,0,0,3,4,0,0,58,51,55,56,13,21,64,42,20,41,46,34,96,82,19,0,52,408,144,36,47,220,0,61,40,36,0,56,96,64,50,61,131,33,34,15,24,31,39,69,21,18,44,46,51,35,73,26,72,16,28,11,49,24,32,22,31,59,20,53,48,22,19,15,24,88,75,38,48,31,127,112,53,108,86,35,35,67,50,35,20,0,18,12,8,80,17,33,55,0,32,52,63,12,27,42,24,26,26,23,38,10,25,41,31,47,26,33,4,0,8,4,5,13,3,3,9,11,11,13,6,0,12,5,11,0,3,3,9,8,14,0,0,27,10,11,4,4,0,0,17,16,50,29,5,3,8,11,3,3,6,4,3,0,5,10,0,0,0,0,0,11,9,9,16,6,11,11,29,28,9,6,4,29,3,5,16,22,22,5,11,14,0,26,33,21,33,23,16,7,11,3,4,3,3,10,12,11,15,0,13,5,0,9,0,9,27,14,14,8,0,4,10,3,4,7,4,8,0,0,6,3,3,0,0,3,23,39,8,17,11,24,3,29,6,16,22,61,89,43,58,88,67,34,86,47,9,6,9,4,3,8,10,5,11,5,13,0,0,27,19,20,20,13,21,24,58,29,19,28,27,8,11,0,5,10,0,15,0,3,24,15,9,10,20,23,3,12,15,44,32,27,8,9,18,7,14,8,10,4,0,3,21,19,19,11,10,8,0,0,0,8,0,0,0,0,0,3,0,0,4,3,24,3,0,0,0,0,0,3,4,0,0,0,0,4,0,4,0,0,10,3,0,3,0,0,5,0,0,3,0,0,0,5,3,5,11,14,0,11
North Korea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Korea,9,10,8,9,3,0,3,0,0,0,5,0,0,0,0,0,0,4,0,22,6,11,0,9,4,0,3,0,0,0,0,0,0,0,0,0,15,10,20,13,24,26,3,0,5,12,22,0,3,3,0,0,6,0,8,7,7,0,0,0,0,3,0,0,0,7,0,0,3,0,0,0,6,14,3,5,0,4,10,0,8,3,0,0,0,0,0,0,13,0,3,0,0,4,0,9,17,0,0,0,0,0,4,6,64,20,36,38,10,12,29,15,18,103,43,32,268,342,18,0,41,1513,376,42,24,491,0,64,18,17,0,61,94,29,23,73,94,20,28,20,17,23,14,79,5,21,93,104,79,30,108,75,91,40,59,53,296,58,72,81,170,122,63,234,175,64,82,47,5,18,21,21,29,12,174,190,40,13,22,79,55,80,118,18,18,0,3,7,3,44,7,18,28,0,15,61,78,12,18,47,32,25,12,21,30,14,18,35,24,42,13,18,0,0,0,0,6,0,17,5,18,39,34,4,4,0,11,3,5,0,45,18,17,4,13,0,3,19,6,9,4,0,0,0,0,5,71,35,4,3,3,4,17,3,7,9,0,0,15,0,3,0,14,9,0,47,65,5,59,32,16,67,108,58,39,62,5,56,13,10,29,63,65,44,19,7,10,37,97,66,47,69,0,3,0,10,8,5,9,11,3,0,11,0,0,17,3,3,0,16,24,35,119,0,10,0,20,22,23,10,12,3,37,0,14,13,19,0,53,22,26,114,4,48,10,39,21,186,15,27,29,207,267,307,261,217,252,73,262,113,18,15,26,0,8,4,6,4,23,8,11,19,15,14,20,13,19,10,10,63,54,63,12,18,19,4,8,10,26,10,3,19,6,12,48,16,26,28,22,76,13,14,98,151,235,22,9,4,19,12,11,0,14,6,5,3,5,8,12,5,4,4,0,5,4,7,0,0,0,7,0,0,0,0,0,0,44,15,0,0,0,4,16,4,9,21,0,0,0,0,0,0,0,0,15,12,0,0,0,3,0,3,0,6,0,0,0,0,0,0,37,59,0,36
