Country,Augusta,Busselton,Busselton Region,Margaret River,Australind - Leschenault,Capel,College Grove - Carey Park,Collie,Dardanup,Davenport,Eaton - Pelican Point,Harvey,East Bunbury - Glen Iris,Waroona,Dalyellup,Gelorup - Stratham,South Bunbury - Bunbury,Withers - Usher,Bridgetown - Boyup Brook,Donnybrook - Balingup,Manjimup,Pemberton,Dawesville - Bouvard,Falcon - Wannanup,Greenfields,Halls Head - Erskine,Mandurah,Mandurah - East,Mandurah - North,Mandurah - South,Pinjarra,City Beach,Claremont (WA),Cottesloe,Floreat,Mosman Park - Peppermint Grove,Nedlands - Dalkeith - Crawley,Swanbourne - Mount Claremont,Kings Park (WA),Mount Hawthorn - Leederville,Mount Lawley - Inglewood,North Perth,Perth City,Subiaco - Shenton Park,Wembley - West Leederville - Glendalough,Bassendean - Eden Hill - Ashfield,Bayswater - Embleton - Bedford,Maylands,Morley,Noranda,Chidlow,Glen Forrest - Darlington,Helena Valley - Koongamia,Malmalling - Reservoir,Mundaring,Swan View - Greenmount - Midvale,Avon Valley National Park,Ballajura,Beechboro,Bullsbrook,Ellenbrook,Gidgegannup,Hazelmere - Guildford,Lockridge - Kiara,Malaga,Melaleuca - Lexia,Middle Swan - Herne Hill,Midland - Guildford,Stratton - Jane Brook,The Vines,Walyunga National Park,Craigie - Beldon,Currambine - Kinross,Duncraig,Greenwood - Warwick,Heathridge - Connolly,Hillarys,Iluka - Burns Beach,Joondalup - Edgewater,Kingsley,Mullaloo - Kallaroo,Ocean Reef,Padbury,Sorrento - Marmion,Woodvale,Balcatta - Hamersley,Balga - Mirrabooka,Dianella,Herdsman,Innaloo - Doubleview,Karrinyup - Gwelup - Carine,Nollamara - Westminster,Osborne Park Industrial,Scarborough,Stirling - Osborne Park,Trigg - North Beach - Watermans Bay,Tuart Hill - Joondanna,Wembley Downs - Churchlands - Woodlands,Yokine - Coolbinia - Menora,Alexander Heights - Koondoola,Butler - Merriwa - Ridgewood,Carramar,Clarkson,Girrawheen,Madeley - Darch - Landsdale,Marangaroo,Mindarie - Quinns Rocks - Jindalee,Neerabup National Park,Tapping - Ashby - Sinagra,Wanneroo,Alkimos - Eglinton,Carabooda - Pinjar,Two Rocks,Yanchep,Armadale - Wungong - Brookdale,Ashendon - Lesley,Camillo - Champion Lakes,Forrestdale - Harrisdale - Piara Waters,Kelmscott,Mount Nasura - Mount Richon - Bedfordale,Roleystone,Seville Grove,Belmont - Ascot - Redcliffe,East Victoria Park - Carlisle,Kewdale Commercial,Perth Airport,Rivervale - Kewdale - Cloverdale,Victoria Park - Lathlain - Burswood,Bentley - Wilson - St James,Canning Vale - West,Canning Vale Commercial,Cannington - Queens Park,Parkwood - Ferndale - Lynwood,Riverton - Shelley - Rossmoyne,Welshpool,Willetton,Beckenham - Kenwick - Langford,Canning Vale - East,Gosnells,Huntingdale - Southern River,Maddington - Orange Grove - Martin,Thornlie,Forrestfield - Wattle Grove,High Wycombe,Kalamunda - Maida Vale - Gooseberry Hill,Lesmurdie - Bickley - Carmel,Byford,Mundijong,Serpentine - Jarrahdale,Como,Manning - Waterford,South Perth - Kensington,Banjup,Bibra Industrial,Bibra Lake,Coogee,Coolbellup,Hamilton Hill,Henderson,North Coogee,South Lake - Cockburn Central,Spearwood,Success - Hammond Park,Yangebup,Beeliar - Wattleup,Jandakot,East Fremantle,Fremantle,Fremantle - South,O'Connor (WA),Bertram - Wellard (West),Calista,Hope Valley - Postans,Kwinana Industrial,Parmelia - Orelia,Casuarina - Wandi,Applecross - Ardross,Bateman,Bicton - Palmyra,Booragoon,Bull Creek,Leeming,Melville,Murdoch - Kardinya,Willagee,Winthrop,Baldivis,Cooloongup,Port Kennedy,Rockingham,Rockingham Lakes,Safety Bay - Shoalwater,Singleton - Golden Bay - Secret Harbour,Waikiki,Warnbro,Albany,Albany Region,Bayonet Head - Lower King,Denmark,Gnowangerup,Katanning,Kojonup,Little Grove - Elleker,McKail - Willyung,Plantagenet,Stirling Range National Park,Chittering,Cunderdin,Dowerin,Gingin - Dandaragan,Merredin,Moora,Mukinbudin,Northam,Toodyay,York - Beverley,Brookton,Kulin,Murray,Narrogin,Wagin,Broome,Derby - West Kimberley,Halls Creek,Kununurra,Roebuck,East Pilbara,Newman,Port Hedland,South Hedland,Ashburton (WA),Karratha,Roebourne,Esperance,Esperance Region,Carnarvon,Exmouth,Boulder,Kalgoorlie,Kalgoorlie - North,Kalgoorlie Airport,Kambalda - Coolgardie - Norseman,Leinster - Leonora,Trafalgar (WA),Geraldton,Geraldton - East,Geraldton - North,Geraldton - South,Irwin,Meekatharra,Morawa,Northampton - Mullewa - Greenough,Migratory - Offshore - Shipping (WA),No Usual Address (WA)
India,8,103,28,31,71,7,72,22,3,0,81,7,59,11,48,3,130,29,5,10,18,14,20,19,67,84,191,16,138,54,17,62,76,28,70,110,282,78,0,62,239,69,911,252,910,294,565,823,882,255,15,27,46,0,47,145,0,334,1076,19,1422,4,52,514,0,0,126,355,57,170,0,56,84,141,165,49,91,65,213,92,62,52,63,62,95,479,866,729,0,234,157,1167,0,80,676,20,704,237,375,266,192,416,279,157,811,150,51,0,354,408,90,0,3,33,545,0,145,1792,239,57,25,452,419,523,0,0,876,643,829,410,0,2025,389,795,0,1188,1090,1606,710,936,759,806,729,123,111,58,489,21,6,291,223,353,506,0,0,46,79,98,0,17,203,101,532,59,94,20,31,75,63,0,882,77,0,0,133,185,203,141,97,227,263,249,111,277,45,177,352,55,50,103,0,40,40,100,43,105,3,12,13,0,26,10,3,41,20,0,9,13,15,15,22,9,3,83,6,13,19,14,17,33,3,70,57,19,27,0,36,32,49,86,121,204,36,29,0,31,0,23,246,74,0,14,11,0,95,10,15,93,6,11,13,5,6,31
Nepal,0,5,0,0,0,0,0,0,0,0,3,0,10,0,12,0,13,0,0,0,0,0,0,0,14,0,17,0,7,0,0,0,6,3,3,16,15,0,0,0,41,6,203,17,94,32,40,66,46,3,0,0,0,0,0,5,0,0,17,0,16,0,6,41,0,0,0,22,0,0,0,0,11,0,0,8,0,0,5,0,0,0,0,0,3,25,9,21,0,20,0,55,0,0,49,0,39,10,20,3,5,20,9,3,24,0,0,0,4,0,0,0,0,0,22,0,6,21,8,0,0,5,52,114,0,0,133,170,75,6,0,242,12,10,0,11,60,22,24,20,32,16,19,0,0,0,10,0,0,23,6,37,19,0,0,0,3,0,0,0,16,9,29,3,5,0,3,8,11,0,25,3,0,0,0,12,21,0,0,5,0,4,8,3,5,0,15,6,6,3,0,3,0,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,0,0,0,5,0,0,3,0,0,0,3,0,6,20,0,4,0,0,4,0,6,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0
Pakistan,0,13,0,0,3,0,8,4,0,0,9,0,3,0,27,0,11,4,0,3,0,0,0,0,7,6,34,0,10,11,0,0,14,0,0,7,67,6,0,9,35,8,118,18,40,37,66,132,90,33,5,0,10,0,4,0,0,33,82,0,36,0,3,14,0,0,4,8,0,7,0,0,7,0,15,8,5,9,23,4,4,4,11,7,0,44,182,145,0,10,7,166,0,8,53,0,56,23,40,44,23,31,27,39,67,13,8,0,8,26,12,0,0,0,27,0,27,71,52,0,0,35,107,104,0,0,292,69,227,27,0,290,84,41,0,111,182,174,146,136,109,161,43,3,5,0,50,0,0,39,26,25,26,0,0,3,12,7,0,0,28,7,43,5,9,0,0,8,13,0,57,18,0,0,20,12,8,5,0,33,3,10,4,24,0,3,22,8,0,15,0,3,7,3,5,0,0,0,0,0,3,0,0,0,9,0,0,0,0,4,0,0,0,13,0,0,0,0,0,4,0,13,0,7,0,0,0,0,0,8,11,34,0,0,0,0,0,0,22,15,0,3,0,0,18,0,0,16,0,0,0,0,0,5
Sri Lanka,0,24,15,10,10,0,0,0,0,0,5,4,3,0,6,6,23,3,0,0,0,0,4,4,14,6,54,6,30,14,0,9,27,10,32,21,126,14,0,21,48,15,92,44,57,31,86,64,129,28,5,3,5,0,9,13,0,97,91,11,102,5,11,70,0,0,16,19,19,20,0,9,8,11,12,10,12,0,40,18,8,5,5,6,17,28,89,106,0,42,18,58,0,15,31,0,47,62,65,40,11,37,19,26,63,22,4,0,8,27,5,0,0,4,63,0,23,275,60,8,5,94,95,70,0,0,163,112,147,110,0,230,132,347,0,327,212,302,220,193,127,135,72,20,22,15,40,3,4,72,45,52,100,0,0,0,13,21,0,4,31,13,62,9,7,15,0,21,11,0,65,11,0,0,38,18,59,36,17,63,77,54,23,85,11,59,38,5,6,6,0,3,0,0,7,11,4,3,3,0,12,0,0,0,3,0,3,0,0,7,0,0,0,44,0,0,0,0,0,0,0,18,13,9,9,0,4,4,12,30,24,38,0,8,0,0,4,0,36,13,0,7,0,0,9,3,0,28,0,3,0,0,5,3
Afghanistan,0,56,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,10,22,6,0,0,0,0,6,0,0,0,0,4,0,0,0,0,3,0,0,0,6,6,22,4,6,13,16,18,37,11,8,0,0,0,0,6,0,203,262,0,17,0,0,33,0,0,0,15,0,0,0,4,33,0,5,14,0,3,16,0,0,0,7,3,0,30,313,53,0,6,0,77,0,9,31,0,19,9,24,218,52,27,71,103,159,44,19,0,16,27,0,0,0,6,22,0,38,17,34,3,0,48,87,74,0,0,271,16,87,20,0,111,29,18,0,9,247,86,285,196,398,187,253,4,0,0,31,0,0,6,18,8,0,0,0,0,9,9,0,0,7,0,6,0,3,0,0,3,0,0,15,3,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,68,0,0,0,78,0,0,0,0,11,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Armenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Azerbaijan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kazakhstan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,7,3,0,0,3,4,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,4,0,0,0,3,4,0,0,6,0,3,0,0,3,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tajikistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkmenistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uzbekistan,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,5,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,3,0,5,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
